# FlyOver simulation log file
# FlyOver version 0.4.6
# Program build time = Jun 11 2015 : 09:35:35
# Git branch = master
# Git commit hash = 5499384
# Scene file: C:/Users/labadmin/Desktop/SingelObjectForest_Experiments/blender/singleObjectForest_1cm4cmCone_12cmHex_p2.dae
# Treadmill connection started at 07/09/15 13:40:37
# Fog ENABLED
# Fog shape RADIAL
# Fog start distance = 40 mm
# Fog end distance = 70 mm
# Treadmill ball radius = 4.525 mm
# X rotation coefficient = -338 tics/semicircle
# Y rotation coefficient = -489 tics/semicircle
# Z rotation coefficient = 399 tics/semicircle
# Frame packing ON
# Number of cameras = 2
#  Camera 1 width = 720 pixels
#  Camera 1 height = 1280 pixels
#  Camera 1 X focal length = 1 
#  Camera 1 Y focal length = 1 
#  Camera 1 bottom texture coordinate = (-0.5, -0.5) NDCs
#  Camera 1 warping is OFF
#  Camera 1 frustum = [left=-0.0286066, right=0.311496, bottom=-0.226712, top=0.453493, near=0.1, far=10000, aperture=1.0392 radians, distance=21.92, screen_distance=9.32496, eye_sep=-28.2889, shift_left=FALSE, use_matrix=TRUE]
#  Camera 1 matrix = [0.4384,0,0,0,0,0.2192,0,0,-0.5616,0.3334,-1.00002,-1,0,0,-0.200002,0,]
#  Camera 2 width = 720 pixels
#  Camera 2 height = 1280 pixels
#  Camera 2 X focal length = 1 
#  Camera 2 Y focal length = 1 
#  Camera 2 bottom texture coordinate = (-0.5, -0.5) NDCs
#  Camera 2 warping is OFF
#  Camera 2 frustum = [left=-0.240729, right=0.214416, bottom=-0.3034, top=0.60689, near=0.1, far=10000, aperture=1.15678 radians, distance=21.92, screen_distance=9.32496, eye_sep=2.63124, shift_left=TRUE, use_matrix=TRUE]
#  Camera 2 matrix = [0.4384,0,0,0,0,0.2192,0,0,0.5616,0.3334,-1.00002,-1,0,0,-0.200002,0,]
# 
# Column Headings:
# Time(sec)  X(mm)  Y(mm)  Z(mm)  velocity(mm/sec)  heading(degrees)  dx1(tics)  dy1(tics)  dx2(tics)  dy2(tics)  events
0.12564,61.6295,34.9661,-0.850261,0,-3.31288,0,0,0,0,0
0.13209,61.6889,34.9625,-0.850261,7.31846,-3.31288,1,1,0,1,0
0.13315,61.7483,34.9587,-0.850261,7.31846,-3.49693,0,1,1,1,0
0.13415,61.7483,34.9587,-0.850261,0,-3.68098,0,0,0,0,0
0.14015,61.8076,34.9548,-0.850261,6.98731,-3.68098,0,1,0,1,0
0.14116,61.8076,34.9548,-0.850261,0,-3.68098,0,0,0,0,0
0.14215,61.8076,34.9548,-0.850261,0,-3.68098,0,0,0,0,0
0.14866,61.867,34.9508,-0.850261,7.43447,-3.68098,1,1,0,1,0
0.14995,61.867,34.9508,-0.850261,0,-3.86503,0,0,0,0,0
0.15096,61.867,34.9508,-0.850261,0,-3.86503,0,0,0,0,0
0.15678,61.9263,34.9466,-0.850261,6.74816,-3.86503,0,1,1,1,0
0.15780,61.9263,34.9466,-0.850261,0,-4.04908,1,0,0,0,0
0.15876,61.9263,34.9466,-0.850261,0,-4.23313,0,0,0,0,0
0.16511,61.9856,34.9422,-0.850261,7.62372,-4.23313,0,1,0,1,0
0.16613,61.9856,34.9422,-0.850261,0,-4.23313,0,0,0,0,0
0.16731,61.9856,34.9422,-0.850261,0,-4.23313,0,0,0,0,0
0.17366,62.0725,34.91,-0.850261,10.8502,-4.23313,1,2,1,1,0
0.17470,62.0725,34.91,-0.850261,0,-4.60123,0,0,0,0,0
0.17568,62.0725,34.91,-0.850261,0,-4.60123,0,0,0,0,0
0.18174,62.1318,34.9052,-0.850261,7.10366,-4.60123,0,1,0,1,0
0.18278,62.1911,34.9,-0.850261,7.10411,-4.60123,1,1,1,1,0
0.18380,62.1911,34.9,-0.850261,0,-4.96933,0,0,0,0,0
0.19034,62.2503,34.8949,-0.850261,7.33172,-4.96933,0,1,0,1,0
0.19137,62.2503,34.8949,-0.850261,0,-4.96933,0,0,0,0,0
0.19233,62.2503,34.8949,-0.850261,0,-4.96933,0,0,0,0,0
0.19866,62.3688,34.8846,-0.850261,13.9302,-4.96933,0,2,0,2,0
0.19967,62.3688,34.8846,-0.850261,0,-4.96933,0,0,0,0,0
0.20064,62.3688,34.8846,-0.850261,0,-4.96933,0,0,0,0,0
0.20709,62.4281,34.8791,-0.850261,7.16308,-4.96933,1,1,1,1,0
0.20814,62.4873,34.8735,-0.850261,7.16308,-5.33742,0,1,0,1,0
0.20912,62.4873,34.8735,-0.850261,0,-5.33742,0,0,0,0,0
0.21512,62.5144,34.8455,-0.850261,4.59522,-5.33742,1,1,1,0,0
0.21615,62.5144,34.8455,-0.850261,0,-5.70552,0,0,0,0,0
0.21714,62.5144,34.8455,-0.850261,0,-5.70552,0,0,0,0,0
0.22388,62.6004,34.811,-0.850261,11.5618,-5.70552,1,2,1,1,0
0.22519,62.6004,34.811,-0.850261,0,-6.07362,0,0,0,0,0
0.22628,62.6004,34.811,-0.850261,0,-6.07362,0,0,0,0,0
0.23195,62.6004,34.811,-0.850261,0,-6.07362,0,0,0,0,0
0.23299,62.6595,34.8043,-0.850261,6.50712,-6.07362,1,1,1,1,0
0.23407,62.6595,34.8043,-0.850261,0,-6.44172,0,0,0,0,0
0.24030,62.7186,34.7977,-0.850261,7.63788,-6.44172,0,1,0,1,0
0.24133,62.7186,34.7977,-0.850261,0,-6.44172,0,0,0,0,0
0.24255,62.7777,34.7908,-0.850261,7.63788,-6.44172,1,1,0,1,0
0.24872,62.8368,34.7837,-0.850261,7.01132,-6.62577,0,1,1,1,0
0.24976,62.8368,34.7837,-0.850261,0,-6.80982,0,0,0,0,0
0.25074,62.8368,34.7837,-0.850261,0,-6.80982,0,0,0,0,0
0.25713,62.9223,34.7479,-0.850261,11.3117,-6.80982,1,2,0,1,0
0.25823,62.9549,34.7691,-0.850261,4.75537,-6.99387,0,0,1,1,0
0.25956,62.9549,34.7691,-0.850261,0,-7.17791,0,0,0,0,0
0.26525,63.0139,34.7615,-0.850261,6.75161,-7.17791,1,1,0,1,0
0.26631,63.0139,34.7615,-0.850261,0,-7.36196,0,0,0,0,0
0.26729,63.0401,34.7326,-0.850261,4.4241,-7.36196,0,1,1,0,0
0.27384,63.099,34.7248,-0.850261,7.68491,-7.54601,0,1,0,1,0
0.27488,63.099,34.7248,-0.850261,0,-7.54601,0,0,0,0,0
0.27585,63.099,34.7248,-0.850261,0,-7.54601,0,0,0,0,0
0.28240,63.1839,34.6876,-0.850261,10.8474,-7.54601,1,2,1,1,0
0.28345,63.1839,34.6876,-0.850261,0,-7.91411,0,0,0,0,0
0.28446,63.1839,34.6876,-0.850261,0,-7.91411,0,0,0,0,0
0.29030,63.2428,34.6792,-0.850261,6.90458,-7.91411,1,1,0,1,0
0.29134,63.2428,34.6792,-0.850261,0,-8.09816,0,0,0,0,0
0.29233,63.3017,34.6707,-0.850261,6.90502,-8.09816,0,1,1,1,0
0.29860,63.3605,34.6619,-0.850261,7.56367,-8.28221,1,1,0,1,0
0.29995,63.3605,34.6619,-0.850261,0,-8.46626,0,0,0,0,0
0.30097,63.3605,34.6619,-0.850261,0,-8.46626,0,0,0,0,0
0.30726,63.5113,34.6644,-0.850261,17.4395,-8.46626,0,2,1,3,0
0.30834,63.5113,34.6644,-0.850261,0,-8.65031,0,0,0,0,0
0.30934,63.5113,34.6644,-0.850261,0,-8.65031,0,0,0,0,0
0.31526,63.6033,34.6756,-0.850261,11.0788,-8.65031,1,1,0,2,0
0.31630,63.6033,34.6756,-0.850261,0,-8.83436,0,0,0,0,0
0.31756,63.6621,34.6663,-0.850261,7.108,-8.83436,0,1,1,1,0
0.32359,63.6955,34.6863,-0.850261,4.7441,-9.0184,1,0,1,1,0
0.32465,63.6955,34.6863,-0.850261,0,-9.3865,0,0,0,0,0
0.32564,63.6955,34.6863,-0.850261,0,-9.3865,0,0,0,0,0
0.33234,63.8128,34.6661,-0.850261,14.7244,-9.3865,1,2,1,2,0
0.33347,63.8128,34.6661,-0.850261,0,-9.7546,0,0,0,0,0
0.33468,63.8128,34.6661,-0.850261,0,-9.7546,0,0,0,0,0
0.34018,63.8377,34.6362,-0.850261,4.30798,-9.7546,1,1,0,0,0
0.34124,63.8377,34.6362,-0.850261,0,-9.93865,0,0,0,0,0
0.34223,63.8963,34.6259,-0.850261,6.57397,-9.93865,0,1,0,1,0
0.34860,63.9211,34.5958,-0.850261,5.16261,-9.93865,1,1,1,0,0
0.34966,63.9211,34.5958,-0.850261,0,-10.3067,0,0,0,0,0
0.35066,63.9211,34.5958,-0.850261,0,-10.3067,0,0,0,0,0
0.35733,63.9795,34.5848,-0.850261,7.05851,-10.3067,1,1,1,1,0
0.35838,63.9795,34.5848,-0.850261,0,-10.6748,0,0,0,0,0
0.35938,63.9795,34.5848,-0.850261,0,-10.6748,0,0,0,0,0
0.36525,64.038,34.5738,-0.850261,6.81854,-10.6748,0,1,0,1,0
0.36633,64.038,34.5738,-0.850261,0,-10.6748,0,0,0,0,0
0.36731,64.0867,34.5129,-0.850261,8.93621,-10.6748,1,2,1,0,0
0.37353,64.1208,34.5319,-0.850261,4.91186,-11.0429,0,0,1,1,0
0.37472,64.1208,34.5319,-0.850261,0,-11.227,0,0,0,0,0
0.37573,64.1208,34.5319,-0.850261,0,-11.227,0,0,0,0,0
0.38210,64.2373,34.508,-0.850261,14.1335,-11.227,1,2,1,2,0
0.38315,64.2373,34.508,-0.850261,0,-11.5951,0,0,0,0,0
0.38412,64.2373,34.508,-0.850261,0,-11.5951,0,0,0,0,0
0.39021,64.2715,34.5267,-0.850261,4.6451,-11.5951,0,0,0,1,0
0.39157,64.2955,34.4959,-0.850261,4.64548,-11.5951,1,1,0,0,0
0.39258,64.2955,34.4959,-0.850261,0,-11.7791,0,0,0,0,0
0.39857,64.3297,34.5145,-0.850261,4.60433,-11.7791,0,0,0,1,0
0.39962,64.3297,34.5145,-0.850261,0,-11.7791,0,0,0,0,0
0.40059,64.3297,34.5145,-0.850261,0,-11.7791,0,0,0,0,0
0.40700,64.446,34.4895,-0.850261,14.8572,-11.7791,1,2,1,2,0
0.40830,64.446,34.4895,-0.850261,0,-12.1472,0,0,0,0,0
0.40934,64.446,34.4895,-0.850261,0,-12.1472,0,0,0,0,0
0.41519,64.446,34.4895,-0.850261,0,-12.1472,0,0,1,0,0
0.41624,64.446,34.4895,-0.850261,0,-12.3313,0,0,0,0,0
0.41726,64.5041,34.4766,-0.850261,6.8027,-12.3313,1,1,0,1,0
0.42358,64.5621,34.4637,-0.850261,7.50962,-12.5153,0,1,0,1,0
0.42463,64.5621,34.4637,-0.850261,0,-12.5153,0,0,0,0,0
0.42585,64.5621,34.4637,-0.850261,0,-12.5153,0,0,0,0,0
0.43195,64.6547,34.4687,-0.850261,10.7952,-12.5153,1,1,0,2,0
0.43301,64.6547,34.4687,-0.850261,0,-12.6994,0,0,0,0,0
0.43403,64.6547,34.4687,-0.850261,0,-12.6994,0,0,0,0,0
0.44016,64.7127,34.4556,-0.850261,7.2737,-12.6994,0,1,0,1,0
0.44123,64.7127,34.4556,-0.850261,0,-12.6994,0,0,0,0,0
0.44224,64.7707,34.4423,-0.850261,7.27416,-12.6994,0,1,1,1,0
0.44870,64.8399,34.4782,-0.850261,9.49644,-12.8834,0,0,0,2,0
0.44980,64.8399,34.4782,-0.850261,0,-12.8834,0,0,0,0,0
0.45081,64.8399,34.4782,-0.850261,0,-12.8834,0,0,0,0,0
0.45692,64.921,34.4332,-0.850261,10.8065,-12.8834,1,2,1,1,0
0.45799,64.921,34.4332,-0.850261,0,-13.2515,0,0,0,0,0
0.45900,64.921,34.4332,-0.850261,0,-13.2515,0,0,0,0,0
0.46521,64.9789,34.4196,-0.850261,7.26448,-13.2515,0,1,0,1,0
0.46630,65.0021,34.3882,-0.850261,4.76043,-13.2515,0,1,0,0,0
0.46729,65.0021,34.3882,-0.850261,0,-13.2515,0,0,0,0,0
0.47333,65.0368,34.4059,-0.850261,4.69981,-13.2515,0,0,0,1,0
0.47437,65.0368,34.4059,-0.850261,0,-13.2515,0,0,0,0,0
0.47535,65.0368,34.4059,-0.850261,0,-13.2515,0,0,0,0,0
0.48186,65.0829,34.3431,-0.850261,9.67858,-13.2515,1,2,0,0,0
0.48317,65.0829,34.3431,-0.850261,0,-13.4356,0,0,0,0,0
0.48420,65.0829,34.3431,-0.850261,0,-13.4356,0,0,0,0,0
0.49001,65.1177,34.3607,-0.850261,4.40349,-13.4356,0,0,0,1,0
0.49104,65.1177,34.3607,-0.850261,0,-13.4356,0,0,0,0,0
0.49202,65.1756,34.3469,-0.850261,6.71977,-13.4356,0,1,0,1,0
0.49828,65.2334,34.3329,-0.850261,7.60797,-13.4356,0,1,1,1,0
0.49931,65.2334,34.3329,-0.850261,0,-13.6196,0,0,0,0,0
0.50055,65.2334,34.3329,-0.850261,0,-13.6196,0,0,0,0,0
0.50697,65.3609,34.3538,-0.850261,15.1236,-13.6196,0,1,0,3,0
0.50800,65.3609,34.3538,-0.850261,0,-13.6196,0,0,0,0,0
0.50896,65.3609,34.3538,-0.850261,0,-13.6196,0,0,0,0,0
0.51494,65.4187,34.3398,-0.850261,7.07384,-13.6196,0,1,0,1,0
0.51598,65.4187,34.3398,-0.850261,0,-13.6196,0,0,0,0,0
0.51717,65.4765,34.3258,-0.850261,7.07384,-13.6196,0,1,0,1,0
0.52328,65.5343,34.3118,-0.850261,7.24624,-13.6196,0,1,0,1,0
0.52433,65.5343,34.3118,-0.850261,0,-13.6196,0,0,0,0,0
0.52532,65.5343,34.3118,-0.850261,0,-13.6196,0,0,0,0,0
0.53198,65.6151,34.2663,-0.850261,11.3783,-13.6196,0,2,0,1,0
0.53302,65.6151,34.2663,-0.850261,0,-13.6196,0,0,0,0,0
0.53430,65.6151,34.2663,-0.850261,0,-13.6196,0,0,0,0,0
0.53995,65.6151,34.2663,-0.850261,0,-13.6196,0,0,0,0,0
0.54096,65.638,34.2348,-0.850261,4.34124,-13.6196,0,1,0,0,0
0.54197,65.638,34.2348,-0.850261,0,-13.6196,0,0,0,0,0
0.54828,65.6729,34.2523,-0.850261,5.08271,-13.6196,0,0,0,1,0
0.54930,65.6729,34.2523,-0.850261,0,-13.6196,0,0,0,0,0
0.55026,65.6729,34.2523,-0.850261,0,-13.6196,0,0,0,0,0
0.55721,65.7077,34.2698,-0.850261,4.70167,-13.6196,0,0,0,1,0
0.55826,65.7077,34.2698,-0.850261,0,-13.6196,0,0,0,0,0
0.55925,65.7077,34.2698,-0.850261,0,-13.6196,0,0,0,0,0
0.56498,65.7774,34.3048,-0.850261,8.67324,-13.6196,0,0,0,2,0
0.56604,65.8352,34.2907,-0.850261,6.61818,-13.6196,0,1,0,1,0
0.56704,65.8352,34.2907,-0.850261,0,-13.6196,0,0,0,0,0
0.57371,65.87,34.3082,-0.850261,5.00078,-13.6196,0,0,0,1,0
0.57476,65.87,34.3082,-0.850261,0,-13.6196,0,0,0,0,0
0.57575,65.87,34.3082,-0.850261,0,-13.6196,0,0,0,0,0
0.58219,65.9278,34.2942,-0.850261,6.83008,-13.6196,0,1,0,1,0
0.58320,65.9278,34.2942,-0.850261,0,-13.6196,0,0,0,0,0
0.58417,65.9278,34.2942,-0.850261,0,-13.6196,0,0,0,0,0
0.59021,65.9508,34.2627,-0.850261,4.6268,-13.6196,0,1,0,0,0
0.59125,66.0086,34.2487,-0.850261,7.06094,-13.6196,0,1,0,1,0
0.59224,66.0086,34.2487,-0.850261,0,-13.6196,0,0,0,0,0
0.59836,66.0086,34.2487,-0.850261,0,-13.6196,0,0,0,0,0
0.59937,66.0086,34.2487,-0.850261,0,-13.6196,0,0,0,0,0
0.60035,66.0086,34.2487,-0.850261,0,-13.6196,0,0,0,0,0
0.60701,66.0664,34.2347,-0.850261,7.33885,-13.6196,0,1,0,1,0
0.60830,66.0664,34.2347,-0.850261,0,-13.6196,0,0,0,0,0
0.60932,66.0664,34.2347,-0.850261,0,-13.6196,0,0,0,0,0
0.61502,66.1242,34.2207,-0.850261,6.6266,-13.6196,0,1,0,1,0
0.61606,66.1591,34.2382,-0.850261,4.34212,-13.6196,0,0,0,1,0
0.61709,66.1591,34.2382,-0.850261,0,-13.6196,0,0,0,0,0
0.62331,66.182,34.2067,-0.850261,5.01786,-13.6196,0,1,0,0,0
0.62432,66.182,34.2067,-0.850261,0,-13.6196,0,0,0,0,0
0.62556,66.2398,34.1927,-0.850261,7.65773,-13.6196,0,1,0,1,0
0.63203,66.2398,34.1927,-0.850261,0,-13.6196,0,0,0,0,0
0.63303,66.2398,34.1927,-0.850261,0,-13.6196,0,0,0,0,0
0.63400,66.2398,34.1927,-0.850261,0,-13.6196,0,0,0,0,0
0.64033,66.2977,34.1787,-0.850261,7.0494,-13.6196,0,1,0,1,0
0.64136,66.3324,34.1963,-0.850261,4.6195,-13.6196,0,0,-1,1,0
0.64254,66.3324,34.1963,-0.850261,0,-13.4356,0,0,0,0,0
0.64829,66.3556,34.165,-0.850261,4.56057,-13.4356,-1,1,0,0,0
0.64931,66.3556,34.165,-0.850261,0,-13.2515,0,0,0,0,0
0.65028,66.3556,34.165,-0.850261,0,-13.2515,0,0,0,0,0
0.65690,66.4135,34.1515,-0.850261,7.69274,-13.2515,-1,1,0,1,0
0.65794,66.4135,34.1515,-0.850261,0,-13.0675,0,0,0,0,0
0.65893,66.4135,34.1515,-0.850261,0,-13.0675,0,0,0,0,0
0.66533,66.4482,34.1693,-0.850261,4.50943,-13.0675,0,0,0,1,0
0.66638,66.4482,34.1693,-0.850261,0,-13.0675,0,0,0,0,0
0.66735,66.4482,34.1693,-0.850261,0,-13.0675,0,0,0,0,0
0.67330,66.5062,34.1561,-0.850261,7.06292,-13.0675,0,1,-1,1,0
0.67434,66.5062,34.1561,-0.850261,0,-12.8834,0,0,0,0,0
0.67532,66.5062,34.1561,-0.850261,0,-12.8834,0,0,0,0,0
0.68163,66.5642,34.1428,-0.850261,7.45918,-12.8834,0,1,0,1,0
0.68292,66.5642,34.1428,-0.850261,0,-12.8834,0,0,0,0,0
0.68395,66.5642,34.1428,-0.850261,0,-12.8834,0,0,0,0,0
0.68993,66.5988,34.1607,-0.850261,4.51794,-12.8834,0,0,0,1,0
0.69096,66.6568,34.1475,-0.850261,6.89493,-12.8834,0,1,0,1,0
0.69195,66.6568,34.1475,-0.850261,0,-12.8834,0,0,0,0,0
0.69824,66.7148,34.1346,-0.850261,7.42581,-12.8834,-1,1,-1,1,0
0.69928,66.7148,34.1346,-0.850261,0,-12.5153,0,0,0,0,0
0.70055,66.7729,34.1217,-0.850261,7.42581,-12.5153,0,1,0,1,0
0.70682,66.831,34.109,-0.850261,6.92198,-12.5153,-1,1,0,1,0
0.70785,66.831,34.109,-0.850261,0,-12.3313,0,0,0,0,0
0.70881,66.831,34.109,-0.850261,0,-12.3313,0,0,0,0,0
0.71510,66.8654,34.1272,-0.850261,4.71549,-12.3313,0,0,0,1,0
0.71616,66.8891,34.0963,-0.850261,4.71587,-12.3313,0,1,0,0,0
0.71742,66.8891,34.0963,-0.850261,0,-12.3313,0,0,0,0,0
0.72321,66.9472,34.0836,-0.850261,6.90995,-12.3313,0,1,0,1,0
0.72425,66.9472,34.0836,-0.850261,0,-12.3313,0,0,0,0,0
0.72526,66.9472,34.0836,-0.850261,0,-12.3313,0,0,0,0,0
0.73175,67.0054,34.0711,-0.850261,7.59611,-12.3313,0,1,-1,1,0
0.73277,67.0054,34.0711,-0.850261,0,-12.1472,0,0,0,0,0
0.73375,67.0054,34.0711,-0.850261,0,-12.1472,0,0,0,0,0
0.74009,67.0635,34.0585,-0.850261,7.00072,-12.1472,0,1,0,1,0
0.74112,67.0635,34.0585,-0.850261,0,-12.1472,0,0,0,0,0
0.74211,67.0635,34.0585,-0.850261,0,-12.1472,0,0,0,0,0
0.74805,67.0635,34.0585,-0.850261,0,-12.1472,0,0,0,0,0
0.74909,67.0635,34.0585,-0.850261,0,-12.1472,0,0,0,0,0
0.75007,67.1217,34.0464,-0.850261,7.11806,-12.1472,-1,1,-1,1,0
0.75647,67.156,34.065,-0.850261,4.89371,-11.7791,0,0,0,1,0
0.75779,67.156,34.065,-0.850261,0,-11.7791,0,0,0,0,0
0.75882,67.156,34.065,-0.850261,0,-11.7791,0,0,0,0,0
0.76496,67.2485,34.0714,-0.850261,10.6022,-11.7791,0,1,0,2,0
0.76600,67.2827,34.09,-0.850261,4.4573,-11.7791,0,0,0,1,0
0.76703,67.2827,34.09,-0.850261,0,-11.7791,0,0,0,0,0
0.77310,67.3068,34.0594,-0.850261,4.74019,-11.7791,-1,1,0,0,0
0.77413,67.3068,34.0594,-0.850261,0,-11.5951,0,0,0,0,0
0.77530,67.341,34.0782,-0.850261,4.74011,-11.5951,0,0,-1,1,0
0.78164,67.3751,34.097,-0.850261,4.71571,-11.411,0,0,0,1,0
0.78267,67.3751,34.097,-0.850261,0,-11.411,0,0,0,0,0
0.78364,67.3751,34.097,-0.850261,0,-11.411,0,0,0,0,0
0.79003,67.4334,34.0854,-0.850261,7.12813,-11.411,0,1,-1,1,0
0.79107,67.4334,34.0854,-0.850261,0,-11.227,0,0,0,0,0
0.79229,67.4334,34.0854,-0.850261,0,-11.227,0,0,0,0,0
0.79805,67.4918,34.0738,-0.850261,6.87722,-11.227,0,1,0,1,0
0.79906,67.4918,34.0738,-0.850261,0,-11.227,0,0,0,0,0
0.80006,67.4918,34.0738,-0.850261,0,-11.227,0,0,0,0,0
0.80644,67.5257,34.093,-0.850261,5.0172,-11.227,-1,0,-1,1,0
0.80751,67.5257,34.093,-0.850261,0,-10.8589,0,0,0,0,0
0.80849,67.5257,34.093,-0.850261,0,-10.8589,0,0,0,0,0
0.81496,67.5842,34.082,-0.850261,7.05323,-10.8589,-1,1,0,1,0
0.81601,67.5842,34.082,-0.850261,0,-10.6748,0,0,0,0,0
0.81704,67.5842,34.082,-0.850261,0,-10.6748,0,0,0,0,0
0.82307,67.6427,34.0711,-0.850261,6.96167,-10.6748,0,1,-1,1,0
0.82411,67.6427,34.0711,-0.850261,0,-10.4908,0,0,0,0,0
0.82509,67.7011,34.0603,-0.850261,6.96167,-10.4908,0,1,0,1,0
0.83136,67.7597,34.0497,-0.850261,7.38178,-10.4908,-1,1,0,1,0
0.83267,67.7597,34.0497,-0.850261,0,-10.3067,0,0,0,0,0
0.83369,67.7597,34.0497,-0.850261,0,-10.3067,0,0,0,0,0
0.83991,67.8519,34.0588,-0.850261,10.7839,-10.3067,0,1,-1,2,0
0.84095,67.8519,34.0588,-0.850261,0,-10.1227,0,0,0,0,0
0.84195,67.8519,34.0588,-0.850261,0,-10.1227,0,0,0,0,0
0.84807,67.8769,34.0288,-0.850261,4.72004,-10.1227,-1,1,0,0,0
